seqnames,start,end,width,strand,gene_name,gene_id,EnrichNumber,MeanMethDiff,MeanBeta.WildType_1,MeanBeta.WildType_2,MeanBeta.WildType_3,MeanBeta.Mutation_1,MeanBeta.Mutation_2,MeanBeta.Mutation_3
1,28961653,29047426, 85774,-,gpm6ba,ENSDARG00000005739, 5, 22.807483378,0.321026495,0.266504942,0.480640636,0.715670996,0.517553710,0.527448593
2,17578320,17949389,371070,-,ptprfb,ENSDARG00000005754, 4, -6.296214268,0.678030303,0.532051282,0.566480225,0.545359532,0.528260870,0.466873944
16,14682916,15050842,367927,+,col14a1a,ENSDARG00000005762, 3, -7.019821091,0.868627451,0.575000000,0.807708268,0.625000000,0.717842843,0.838319192
6,59830786,59850404, 19619,+,ddx3xb,ENSDARG00000005774, 1, 52.874957440,0.348066298,0.450980392,0.314285714,0.914285714,0.931216931,0.724137931
8,18230948,18241498, 10551,-,guk1b,ENSDARG00000005776, 1, 24.684466019,0.542857143,0.793103448,0.846153846,1.000000000,1.000000000,0.941176471
22,17864872,18118635,253764,-,ncanb,ENSDARG00000005783, 4,-14.955873963,0.779979675,0.809785490,0.669270833,0.660158699,0.704759800,0.561984705
20,13401281,13521010,119730,+,enpp1,ENSDARG00000005789, 3,  4.223485556,0.734722222,0.806694387,0.818111860,0.848176101,0.924603175,0.786435786
7,66836476,66870543, 34068,-,ampd3a,ENSDARG00000005800, 1, 30.737663898,0.500000000,0.600000000,0.541666667,0.883720930,0.964285714,0.750000000
19,41699660,41724246, 24587,+,gatad2b,ENSDARG00000005834, 1,-22.733332082,0.323741007,0.340000000,0.406250000,0.000000000,0.221153846,0.072727273
6, 3728843, 3813374, 84532,+,FO704755.1,ENSDARG00000005846, 3, -0.073971725,0.841750842,0.591206179,0.601325145,0.716806723,0.710998878,0.601328864
17,41475606,41800856,325251,-,ralgapa2,ENSDARG00000005861, 2, 38.327267213,0.799583333,0.442672414,0.382142857,0.919480519,0.965715345,0.925892857
2,57310523,57381216, 70694,-,tcf3a,ENSDARG00000005915, 1,-23.848781937,0.687500000,0.638297872,0.829268293,0.550000000,0.381818182,0.460317460
8, 8289492, 8339372, 49881,+,srpk3,ENSDARG00000005916, 2, 37.692868535,0.076704545,0.842436975,0.433333333,0.912972813,0.897179788,0.988636364
18,15287065,15331471, 44407,-,ric8b,ENSDARG00000005972, 8,-24.670086080,0.690691678,0.642500520,0.629410173,0.415805442,0.355676329,0.414187101
21,15125497,15284452,158956,-,sfswap,ENSDARG00000005980, 1, 81.975099038,0.187500000,0.250000000,0.000000000,0.875000000,0.964285714,1.000000000
6, 9950678, 9969458, 18781,+,cyp20a1,ENSDARG00000006040, 1, 22.649572650,0.814814815,0.468750000,1.000000000,1.000000000,1.000000000,0.888888889
15,30836981,30859350, 22370,-,akap1b,ENSDARG00000006062, 1,-54.953560372,0.916666667,0.971428571,1.000000000,0.120000000,0.571428571,0.517857143
9,43243212,43540328,297117,-,znf385b,ENSDARG00000006065, 1, 36.643437863,0.593750000,0.617647059,0.384615385,0.883720930,0.898550725,0.884615385
22,  694931,  701105,  6175,+,gpr37l1a,ENSDARG00000006079, 3,  7.232337667,0.583357019,0.620763466,0.477539479,0.686641918,0.725822327,0.445037952
6, 9747108, 9794004, 46897,-,cdk15,ENSDARG00000006093, 2,-33.589185958,0.769230769,0.760037348,0.611990950,0.355191257,0.415242165,0.435851746
8,47815454,47819141,  3688,+,pimr185,ENSDARG00000006109, 1,-21.126680821,0.396694215,0.090909091,0.122448980,0.052173913,0.063063063,0.034090909
15,46790676,46830958, 40283,-,chrd,ENSDARG00000006110, 1, 30.404589372,0.586206897,0.868421053,0.578947368,0.926829268,0.964912281,1.000000000
13,10980755,11074964, 94210,-,cep170aa,ENSDARG00000006128, 1, 26.440860215,0.406250000,0.384615385,0.647058824,0.789473684,0.608695652,0.775000000
25,35603107,35666817, 63711,-,lrrk2,ENSDARG00000006169, 3,  7.675848245,0.468518519,0.652965465,0.580952381,0.612887113,0.715277778,0.748437837
2,16796652,16842699, 46048,+,eif4g1a,ENSDARG00000006200, 1, 40.635055552,0.666666667,0.568627451,0.464285714,0.966666667,0.962962963,0.937500000
21,11747097,11774964, 27868,+,ell2,ENSDARG00000006251, 1, 29.426559356,0.363636364,0.576923077,0.789473684,0.871794872,0.962962963,0.918918919
10,15253012,15305767, 52756,+,vldlr,ENSDARG00000006257, 1, 28.379772962,0.343750000,0.900000000,0.866666667,0.880000000,0.833333333,0.857142857
17,34184632,34239514, 54883,+,mpp5a,ENSDARG00000006272, 1, 16.819172113,0.794871795,0.600000000,0.578947368,0.958333333,0.914634146,0.689655172
17,15786100,15820304, 34205,+,rragd,ENSDARG00000006279, 1,-15.040241449,0.933333333,0.966666667,1.000000000,0.666666667,0.875000000,0.871794872
23, 1926562, 2039659,113098,-,prdm5,ENSDARG00000006288, 4, 36.065980989,0.413615437,0.339961876,0.392662372,0.841711590,0.720335689,0.723273341
9, 9439453, 9501931, 62479,+,maats1,ENSDARG00000006292, 1, 20.075757576,0.974358974,0.540540541,0.500000000,0.833333333,0.937500000,1.000000000
20,  851583,  896374, 44792,-,snx14,ENSDARG00000006332, 1, 55.447154472,0.000000000,0.208333333,0.179487179,0.691176471,0.818181818,0.750000000
15,  434776,  446010, 11235,+,med17,ENSDARG00000006345, 1, 50.047846890,0.150000000,0.916666667,0.653846154,0.842105263,0.967213115,0.933333333
2,30784773,30846927, 62155,+,atp6v1h,ENSDARG00000006370, 1, 26.483151400,0.461538462,0.510638298,0.133333333,0.894736842,0.579710145,0.615384615
9,27415754,27651406,235653,-,stxbp5l,ENSDARG00000006383, 2, -0.962337347,0.521153846,0.782520325,0.776041667,0.504761905,0.634868421,0.742481203
12,29842836,30034188,191353,-,atrnl1b,ENSDARG00000006420, 2, 35.006385807,0.423880597,0.337330221,0.394970414,0.740891208,0.787524026,0.698402948
9,53654866,53668031, 13166,-,pcdh8,ENSDARG00000006467, 1,-19.097222222,0.971428571,0.916666667,1.000000000,0.733333333,0.913043478,0.714285714
7,12369061,12380200, 11140,+,saxo2,ENSDARG00000006474, 1,-54.402068520,0.909090909,1.000000000,0.948717949,0.500000000,0.933333333,0.176470588
5, 8917698, 8957068, 39371,+,agpat9l,ENSDARG00000006491, 1,-38.130920756,0.958904110,0.953488372,0.923076923,0.210000000,0.812500000,0.695652174
1, 5504128, 5545065, 40938,-,fn1b,ENSDARG00000006526, 1, 26.637919043,0.437500000,0.700000000,0.742857143,1.000000000,0.956521739,0.913043478
15,47883585,47897200, 13616,-,DMWD,ENSDARG00000006585, 2,-37.385893931,0.712059859,0.602130326,0.758333333,0.192771084,0.337078652,0.460937500
25,35887102,35909626, 22525,+,lsm14aa,ENSDARG00000006600, 2,  3.027085009,0.783018868,0.888888889,0.866310160,0.955277778,0.963636364,0.662152778
11,25857941,26182714,324774,-,kaznb,ENSDARG00000006601, 1, 59.515432592,0.117117117,0.891891892,0.523809524,0.928571429,0.968750000,0.857142857
10,18875362,18906672, 31311,+,ppp2r2ab,ENSDARG00000006624, 1,-20.736779560,0.184782609,0.326923077,0.166666667,0.000000000,0.041666667,0.000000000
9,29122039,29323665,201627,-,pth2r,ENSDARG00000006678, 2, 25.605769659,0.798295455,0.704545455,0.296703297,0.941176471,0.865864528,0.818452381
14,31799787,31858819, 59033,-,arhgef6,ENSDARG00000006683, 2,-14.422036297,0.650000000,0.518168605,0.734022556,0.500000000,0.434782609,0.469387755
6, 3678651, 3692280, 13630,+,klhl41b,ENSDARG00000006757, 1, 32.716902869,0.750000000,0.372413793,0.672000000,0.929824561,0.957746479,1.000000000
3, 1191370, 1206341, 14972,-,fam234b,ENSDARG00000006758, 1,-19.898284148,0.000000000,0.552631579,0.463768116,0.000000000,0.005000000,0.000000000
4,19396945,19696108,299164,-,snd1,ENSDARG00000006766, 1, 20.498896135,0.421052632,0.333333333,0.166666667,0.492857143,0.604651163,0.323529412
21,22960735,23019478, 58744,-,rb1,ENSDARG00000006782, 2, -2.829301075,0.672916667,0.523092891,0.639423077,0.574074074,0.500000000,0.566243834
17,48920799,48938123, 17325,-,gnmt,ENSDARG00000006840,10,-15.228682898,0.870437901,0.904228391,0.915746753,0.563918304,0.809162925,0.645825932
3,37822268,38625940,803673,+,asic2,ENSDARG00000006849, 1, 32.170542636,0.076923077,0.192307692,0.190476190,0.789473684,0.210526316,0.479166667
19,43015628,43035187, 19560,+,nkain1,ENSDARG00000006859, 1, 38.702147526,0.121212121,0.411764706,0.461538462,0.666666667,0.828571429,0.363636364
9, 7730714, 7767156, 36443,+,si:ch1073-349o24.2,ENSDARG00000006863,12, 22.040458541,0.407170026,0.497588640,0.408043984,0.612989184,0.706850001,0.648442061
8,54220551,54225316,  4766,-,trh,ENSDARG00000006868, 4,-19.570904058,0.002842216,0.333884339,0.474014060,0.016976351,0.002272727,0.001492870
16,27381717,27405460, 23744,+,stx17,ENSDARG00000006869, 1, 18.900226757,0.810810811,0.555555556,0.423076923,0.754545455,0.854545455,0.935483871
9, 3699397, 3868707,169311,-,myo3b,ENSDARG00000006892, 4,-32.060827490,0.869248838,0.763824539,0.779213645,0.451514754,0.541919181,0.513710912
25,10640623,10771039,130417,-,lrp5,ENSDARG00000006921, 2,-48.599608926,0.503472222,0.621882086,0.644291755,0.000000000,0.375000000,0.000000000
11,30815943,31026335,210393,+,cacna1ab,ENSDARG00000006923, 1,-18.888888889,0.872727273,0.750000000,0.894736842,0.728813559,0.763636364,0.466666667
9, 2896009, 2947008, 51000,-,zak,ENSDARG00000006978, 6,-33.784706237,0.847618922,0.847197461,0.814165773,0.402834571,0.546489763,0.522505232
15, 7185228, 7190183,  4956,+,her13,ENSDARG00000007097, 2, 17.527959498,0.564393939,0.720980392,0.759830762,0.865833705,0.916666667,0.858527132
8, 9222684, 9572511,349828,-,plxna3,ENSDARG00000007172, 1,-23.339160839,0.843750000,0.750000000,0.750000000,0.677419355,0.650000000,0.416666667
4,17422855,17538270,115416,+,recql,ENSDARG00000007175, 1,-16.491228070,1.000000000,0.925925926,1.000000000,1.000000000,0.750000000,0.638888889
20,31428819,31745817,316999,-,sash1a,ENSDARG00000007179, 1,-45.901639344,0.363636364,0.642857143,0.272727273,0.000000000,0.000000000,0.000000000
18, 5508251, 5541784, 33534,+,slc30a4,ENSDARG00000007180, 1, 16.652236652,0.359116022,0.617801047,0.894308943,0.942307692,0.968750000,0.404255319
11,36156134,36216651, 60518,+,grm2b,ENSDARG00000007195, 2, 45.464655005,0.400000000,0.400349650,0.521848739,0.928571429,0.902083333,0.893055556
17,37508808,37618891,110084,+,mta1,ENSDARG00000007198, 3,-36.902678832,0.344006568,0.869670004,0.768986569,0.337429595,0.312397373,0.333333333
15,18368809,18576716,207908,-,ncam1b,ENSDARG00000007220, 2, 45.897019169,0.456402439,0.315789474,0.470588235,0.927248677,0.858695652,0.882352941
16,49645402,49661406, 16005,+,rab5ab,ENSDARG00000007257, 2,-34.350486115,0.933036955,0.984375000,0.923076923,0.661538462,0.871747573,0.036038961
8,47631438,47665026, 33589,+,si:ch211-251b21.1,ENSDARG00000007275, 2, 29.819416577,0.612781955,0.400000000,0.370000000,0.833333333,0.757326007,0.938461538
5,44942778,44991344, 48567,+,dmrt1,ENSDARG00000007349, 1,-50.511060259,0.727272727,0.550000000,0.590909091,0.017241379,0.170731707,0.205128205
8,50951776,50962889, 11114,+,UBL4A,ENSDARG00000007359, 1,-39.187318831,0.459459459,0.597402597,0.514285714,0.086956522,0.371794872,0.022988506
8,52106818,52232115,125298,-,tcf7l1b,ENSDARG00000007369, 2, 10.857316878,0.541666667,0.609523810,0.638544892,0.681818182,0.729166667,0.654761905
22,12768877,12786532, 17656,+,ftcd,ENSDARG00000007421, 1,-27.804878049,1.000000000,0.941176471,0.833333333,0.666666667,0.692307692,0.542857143
24,37257596,37274116, 16521,-,ube2ib,ENSDARG00000007438, 1,-29.252826027,1.000000000,0.931034483,1.000000000,0.457142857,0.600000000,0.865384615
18,12867400,13058801,191402,-,srgap1a,ENSDARG00000007461, 2, 57.875772027,0.129032258,0.488095238,0.346153846,0.886363636,0.972222222,0.711538462
13,43048562,43213012,164451,+,cdh23,ENSDARG00000007561, 1, 17.675093245,0.232142857,0.162162162,0.058823529,0.333333333,0.318840580,0.400000000
3,53238562,53274285, 35724,+,stxbp2,ENSDARG00000007603, 1, 38.405238829,0.555555556,0.827586207,0.285714286,0.964285714,1.000000000,0.972222222
5,36271016,36330688, 59673,-,efnb1,ENSDARG00000007723, 1, 24.134871340,0.666666667,0.326086957,0.348837209,0.625000000,0.894736842,0.476190476
25,19609713,19668107, 58395,-,atp2b1b,ENSDARG00000007788, 2, 35.707123151,0.000000000,0.000000000,0.545454545,0.597484277,0.611436950,0.664583333
5,57771222,57798096, 26875,+,ppp2r1ba,ENSDARG00000007791, 1, 21.487255108,0.888888889,0.650000000,0.875000000,1.000000000,0.925925926,0.961538462
1,  312784,  340445, 27662,-,gas6,ENSDARG00000007804, 1, 15.389185977,0.727272727,0.837837838,0.685185185,0.925000000,0.916666667,0.872340426
6,10721765,10742365, 20601,-,sp3b,ENSDARG00000007812, 1, 41.378151261,0.491228070,0.733333333,0.468750000,0.966101695,0.957746479,0.955555556
11,39670874,39926872,255999,+,camta1b,ENSDARG00000007824,12,  7.089614937,0.824487315,0.585658688,0.675982049,0.752621109,0.746469776,0.722472524
20,51237646,51269192, 31547,-,slc35b2,ENSDARG00000007886, 6,-33.295918135,0.943052469,0.919470063,0.936936937,0.534157412,0.483287962,0.772757557
25, 1343161, 1428876, 85716,-,itga11b,ENSDARG00000007950, 1, 39.473684211,0.533333333,0.444444444,0.500000000,0.961538462,0.976190476,0.703703704
6, 1785160, 1799561, 14402,+,myl9b,ENSDARG00000008030, 1, 15.763940985,0.930232558,0.795918367,0.756756757,1.000000000,0.983606557,0.975000000
23,39344774,39450700,105927,+,src,ENSDARG00000008107, 1,-41.870300752,0.761363636,0.454545455,0.846153846,0.054545455,0.480000000,0.468085106
12, 6566233, 6907375,341143,-,pcdh15b,ENSDARG00000008127, 1, 18.917780185,0.645569620,1.000000000,0.633333333,0.930555556,0.901098901,0.915492958
18,34360608,34536067,175460,+,kcnab1a,ENSDARG00000008140, 1,-40.784192652,0.967741935,0.843750000,1.000000000,0.513157895,0.658536585,0.390243902
23, 1659743, 1698431, 38689,+,stxbp3,ENSDARG00000008142, 1, 36.060606061,0.333333333,0.571428571,0.733333333,0.950000000,0.947368421,0.888888889
10,42356426,42372811, 16386,+,dbnla,ENSDARG00000008170, 1, 20.468187275,0.882352941,0.552941176,0.712328767,0.941860465,0.941935484,0.965517241
20,51758426,51833816, 75391,-,mia3,ENSDARG00000008184, 3, -9.039327270,0.606481481,0.564583333,0.641025641,0.493906810,0.502287582,0.611246392
10, 5533843, 5583487, 49645,-,syk,ENSDARG00000008186, 1, 20.130222463,0.631578947,0.894736842,0.684210526,0.918604651,0.962962963,0.944444444
10,37081654,37126562, 44909,+,vezf1a,ENSDARG00000008247, 1,-37.189224278,0.988636364,0.981818182,0.961538462,0.847826087,0.472972973,0.436619718
7,24979833,24997640, 17808,-,rcor2,ENSDARG00000008278, 1,-17.246107290,0.957692308,0.951923077,0.976833977,0.961538462,0.661764706,0.847533632
8, 6965108, 7023196, 58089,+,asic1a,ENSDARG00000008329, 1, 16.196013289,0.666666667,0.902439024,0.733333333,0.960000000,1.000000000,0.950000000
3,39654188,39690218, 36031,+,epn2,ENSDARG00000008377, 1,-18.232253184,0.631578947,0.844444444,0.948717949,0.315789474,0.550000000,0.894736842
2,38159318,38183641, 24324,+,mmp14b,ENSDARG00000008388, 1,-33.720930233,0.000000000,0.297872340,0.500000000,0.000000000,0.000000000,0.000000000
3,15803917,15811037,  7121,+,phospho1,ENSDARG00000008403, 1,-18.558892088,0.137500000,0.384615385,0.117647059,0.013793103,0.000000000,0.020000000
22,11440705,11495236, 54532,-,tspan7b,ENSDARG00000008407, 1,-40.568561873,1.000000000,0.960000000,1.000000000,0.555555556,0.653846154,0.534883721
2, 8029234, 8050498, 21265,+,pcolce2a,ENSDARG00000008450, 1, 24.176829268,0.500000000,0.695652174,0.619047619,0.866666667,0.863636364,0.735294118
11,42583138,42599018, 15881,+,asb14a,ENSDARG00000008473, 1, 15.321601942,1.000000000,0.705882353,0.897435897,0.952380952,1.000000000,0.963636364
13,15699596,15750103, 50508,+,trmt61a,ENSDARG00000008480, 1, 56.626016260,0.350000000,0.000000000,0.000000000,0.725806452,0.671428571,0.625000000
7,38276860,38310177, 33318,+,lrp3,ENSDARG00000008485, 1, 18.984126984,0.733333333,0.814814815,0.619047619,0.988764045,0.880000000,0.805555556
1,10824351,11077405,253055,-,dmd,ENSDARG00000008487, 2, 18.829698861,0.611111111,0.834019557,0.682692308,0.967948718,0.985294118,0.904934688
1,53865677,53882639, 16963,-,ltv1,ENSDARG00000008490, 1,-25.000000000,0.000000000,0.500000000,0.315789474,0.000000000,0.000000000,0.000000000
19,25352289,25429255, 76967,-,glcci1a,ENSDARG00000008503, 1, 36.557539683,0.294117647,0.708333333,0.727272727,1.000000000,0.900000000,1.000000000
17, 3122129, 3166898, 44770,+,zgc:136872,ENSDARG00000008553, 1, 19.108527132,0.800000000,0.700000000,0.733333333,0.960526316,0.875000000,0.916666667
13,49867268,50004852,137585,-,lyst,ENSDARG00000008575, 3,-13.249677550,0.853292181,0.642566726,0.820613374,0.683320504,0.758111964,0.423110547
5,22027588,22054852, 27265,-,mtmr8,ENSDARG00000008592, 1,-18.937685460,0.903225806,0.807692308,0.750000000,0.950495050,0.600000000,0.485148515
20,32838467,33176899,338433,-,nbas,ENSDARG00000008593, 1, 64.603174603,0.032608696,0.534482759,0.800000000,1.000000000,0.913043478,1.000000000
9,50597362,50755669,158308,+,fign,ENSDARG00000008662, 1,-23.441095890,0.151515152,0.250000000,0.718750000,0.023255814,0.109090909,0.187500000
8,53747925,53775539, 27615,-,apeh,ENSDARG00000008703, 2, -0.566397508,0.535540409,0.754184601,0.754604550,0.679104478,0.722929142,0.692148760
1,41463771,41472087,  8317,+,paip2b,ENSDARG00000008706, 1, 31.425722832,0.076923077,0.606060606,0.512820513,1.000000000,1.000000000,0.625000000
4,12610145,12679293, 69149,+,lmo3,ENSDARG00000008720, 1, 15.588547190,0.769230769,0.758620690,0.619047619,0.932432432,0.961538462,0.796875000
1, 9002719, 9064912, 62194,+,prkcba,ENSDARG00000008723, 1, 29.339317399,0.472222222,0.937500000,0.866666667,0.960000000,0.953125000,1.000000000
11, 6293370, 6316718, 23349,+,ranbp3a,ENSDARG00000008727, 1,-20.987940631,0.909090909,0.573770492,0.730769231,0.783783784,0.312500000,0.142857143
1,51202984,51221965, 18982,-,esf1,ENSDARG00000008740, 1,-53.618421053,1.000000000,0.982456140,0.923076923,0.524590164,0.171428571,0.500000000
23,39556508,39597901, 41394,+,camk1gb,ENSDARG00000008788, 1, 49.632802938,0.000000000,0.153846154,0.146341463,0.722222222,0.777777778,0.437500000
17,49313504,49341681, 28178,-,orc3,ENSDARG00000008805, 2,-15.256340758,0.458333333,0.652521008,0.616279070,0.454545455,0.476562500,0.431818182
15,28874441,28910027, 35587,-,eml2,ENSDARG00000008808, 2, 22.013219513,0.556647940,0.752028986,0.631026659,0.929280397,0.917459239,0.852870813
7,44606224,44621281, 15058,+,cmtm3,ENSDARG00000008811, 1,-50.476190476,1.000000000,1.000000000,0.789473684,0.666666667,0.611111111,0.000000000
13,22679084,22701024, 21941,-,glud1a,ENSDARG00000008816, 1, 55.134020619,0.470588235,0.390243902,0.102564103,0.666666667,0.846153846,0.947368421
5,30516036,30534426, 18391,+,hmbsa,ENSDARG00000008840, 1, 29.747417936,0.923076923,0.500000000,0.541666667,0.879310345,0.750000000,0.955555556
19,26338736,26378655, 39920,+,mylipa,ENSDARG00000008859, 2,  7.934770070,0.500000000,0.488636364,0.672494172,0.609210526,0.599567100,0.651629073
10, 3518256, 3532997, 14742,+,pla2g3,ENSDARG00000008948, 1,-15.254237288,1.000000000,1.000000000,1.000000000,0.750000000,0.695652174,0.952380952
1,14071891,14158563, 86673,+,ank2a,ENSDARG00000009026, 8,-16.344560767,0.334027467,0.555654762,0.591090630,0.331984448,0.343337298,0.361900224
3,18023975,18032938,  8964,-,si:ch73-141c7.1,ENSDARG00000009040, 4, 35.762425387,0.296439628,0.314102564,0.260204082,0.546029261,0.684459667,0.698932893
13,  644700,  664472, 19773,+,tp53bp2a,ENSDARG00000009136, 1,-54.423076923,0.956521739,0.952380952,1.000000000,0.555555556,0.409090909,0.333333333
20,20729052,20814177, 85126,+,ppp1r13bb,ENSDARG00000009142, 1,-34.514687101,1.000000000,0.923076923,1.000000000,0.600000000,0.888888889,0.545454545
7,66655729,66695712, 39984,-,ctr9,ENSDARG00000009170, 3, 24.955961241,0.600859788,0.830962417,0.558503460,0.840935673,0.902275414,0.979885057
14,31616982,31647900, 30919,+,slc9a6a,ENSDARG00000009209, 1, 21.532775725,0.500000000,0.385964912,0.625000000,0.786885246,0.708333333,0.520000000
5,72106837,72128424, 21588,-,smyd1a,ENSDARG00000009280, 1, 27.583235409,0.854545455,0.386363636,0.615384615,0.962025316,0.833333333,0.906250000
5,63666735,63737734, 71000,+,dnm1b,ENSDARG00000009281, 1, 29.894230040,0.677083333,0.626168224,0.666666667,0.979381443,0.930875576,0.967213115
10,43186678,43263885, 77208,+,vcanb,ENSDARG00000009401, 2,-20.782454385,0.914782609,0.853059581,0.954545455,0.570900774,0.766835017,0.811447811
