seqnames,start,end,width,strand,gene_name,gene_id,EnrichNumber,MeanMethDiff,MeanBeta.WildType_1,MeanBeta.WildType_2,MeanBeta.WildType_3,MeanBeta.Mutation_1,MeanBeta.Mutation_2,MeanBeta.Mutation_3
24,20194022,20210474, 16453,-,cry-dash,ENSDARG00000002396, 18,-2.850713e+00,0.8922213251,0.8682629745,0.9243139350,0.8267358377,0.9113422941,0.8695954338
17,24877392,24892932, 15541,-,gale,ENSDARG00000002401, 11,-3.103400e-01,0.0139860140,0.0078919870,0.0086580087,0.0041322314,0.0047846890,0.0086143695
6, 9595414, 9632081, 36668,-,ercc3,ENSDARG00000002402,  9, 9.481919e+00,0.8689370485,0.9191315648,0.7598901099,0.9649891288,0.9482570806,0.9365818574
13,33251721,33258667,  6947,-,nusap1,ENSDARG00000002403,  3, 3.966465e+00,0.6604747162,0.4279389832,0.5213675214,0.4791666667,0.4785692260,0.6729826993
11, 6682968, 6794144,111177,+,pde4cb,ENSDARG00000002411, 26, 9.633019e-01,0.8900038685,0.9016279998,0.9253141066,0.9287584351,0.9062315326,0.9081628020
16, 7430998, 7445388, 14391,-,prdm1a,ENSDARG00000002445,  3,-6.916442e+00,0.9090909091,0.9175084175,1.0000000000,0.8821145125,0.8741940321,0.8515789474
20, 9421448, 9430021,  8574,-,rdh14b,ENSDARG00000002467, 14, 1.945109e-01,0.2132917042,0.1994340925,0.2047619048,0.2069923402,0.2114590678,0.2076781388
23, 4412164, 4433220, 21057,+,wnt7ab,ENSDARG00000002483,  4,-7.613610e+00,0.9843750000,0.9718660969,0.9285714286,0.8409090909,0.8333333333,0.9224137931
11,10973012,11020857, 47846,+,itgb6,ENSDARG00000002494,  4, 5.112446e+00,0.8381410256,0.8633004926,0.8968531469,0.9346415365,0.8945648234,0.9322308222
7,41873080,41883238, 10159,-,zgc:92818,ENSDARG00000002506,  5,-3.865534e-01,0.0130579614,0.0040000000,0.0000000000,0.0087922705,0.0000000000,0.0064004096
16,14276364,14355567, 79204,-,itga10,ENSDARG00000002507,  2, 3.253235e+01,0.5957831325,0.6250000000,0.5310924370,0.9230769231,0.9297385621,0.8793103448
13,35974362,35978986,  4625,-,zgc:153911,ENSDARG00000002509,  4, 2.339654e+00,0.9082767722,0.9068606166,0.9137362637,0.9482745798,0.9364207439,0.9113924051
10,11258170,11283239, 25070,+,hsdl2,ENSDARG00000002523,  4, 1.184180e+00,0.8166666667,0.9333333333,0.9473684211,0.9326923077,0.9202586207,0.9178451178
5,62781626,62803879, 22254,-,adora2b,ENSDARG00000002533,  5,-3.913603e-01,0.0064297138,0.0112676056,0.0160000000,0.0074423480,0.0081081081,0.0028169014
23, 7546797, 7578892, 32096,+,tm9sf4,ENSDARG00000002536,  2,-6.622807e-01,0.0000000000,0.0119064493,0.0000000000,0.0000000000,0.0000000000,0.0000000000
14, 6226996, 6245748, 18753,+,smu1a,ENSDARG00000002538,  4,-4.501979e+00,0.9343750000,0.9583152410,0.9261457015,0.8588541667,0.8958333333,0.9288124157
19,22622355,22666398, 44044,-,eif3eb,ENSDARG00000002549,  9, 1.959699e+00,0.9272060270,0.9464319392,0.9133463772,0.9489530756,0.9501405691,0.9397685387
11,21154678,21220172, 65495,-,mapkapk2a,ENSDARG00000002552, 14, 2.011288e+00,0.9120055731,0.9363372935,0.9275955634,0.9501235388,0.9446151954,0.9176956641
3,21251627,21282373, 30747,-,syngr1a,ENSDARG00000002564, 10, 1.466953e+00,0.9354761721,0.9118614278,0.9155101987,0.9360289845,0.9291597521,0.9413998320
18,39325010,39382869, 57860,+,tmod2,ENSDARG00000002571, 11, 1.385107e+00,0.9163299663,0.9235070804,0.9066365805,0.9328564435,0.9649149759,0.9001511108
9,21030930,21069971, 39042,-,tbx15,ENSDARG00000002582, 18, 1.725894e-02,0.3312849185,0.2845106728,0.2799826325,0.3094834950,0.2894755953,0.2850185845
21,42970983,43024048, 53066,-,dpysl3,ENSDARG00000002587, 46, 5.060300e-01,0.7811693368,0.7581239013,0.7574070299,0.7699053857,0.7766939776,0.7634202564
12,15000757,15010996, 10240,+,mylpfb,ENSDARG00000002589,  8,-2.406462e+00,0.2717371049,0.2216788091,0.3100429975,0.2726510497,0.2861469424,0.1764945971
6,40830635,40841032, 10398,+,ruvbl1,ENSDARG00000002591,  4,-2.204837e+00,0.0131578947,0.0119318182,0.0519750520,0.0000000000,0.0073529412,0.0098039216
21,19443942,19484289, 40348,+,slc45a2,ENSDARG00000002593,  2, 5.691389e+00,0.7205882353,0.7040816327,0.7500000000,0.7916666667,0.7894088670,0.7641509434
21,11682830,11722343, 39514,+,pcsk1,ENSDARG00000002600,  8, 1.178879e+01,0.6310080667,0.5667991114,0.6228719526,0.6876373626,0.7975437782,0.6545027073
23,37813645,37816969,  3325,+,irx7,ENSDARG00000002601,  2, 1.257911e+00,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0250000000,0.0119047619
11,26474153,26562346, 88194,+,unm_sa1614,ENSDARG00000002607,  9, 1.194986e+00,0.9580041804,0.9392984062,0.9532158808,0.9569437888,0.9631153430,0.9604916988
14,34964598,35012162, 47565,+,rnf145a,ENSDARG00000002609, 16,-2.144167e+00,0.6740302875,0.6897157136,0.7040237622,0.7161298135,0.6721941734,0.6544369739
12,48813988,48837308, 23321,+,anxa11b,ENSDARG00000002632, 16, 1.591299e+00,0.8078604834,0.8488764866,0.8999443907,0.8576442603,0.8902550050,0.8216897962
17,15309432,15384704, 75273,-,zgc:85722,ENSDARG00000002635,  8,-3.299728e-01,0.2194151755,0.2171912196,0.2292109589,0.2077157542,0.2221509685,0.2203642259
8,18842278,18882399, 40122,-,sh3gl1b,ENSDARG00000002642,  4,-3.729849e+00,0.9629629630,0.9545454545,0.9230769231,0.9501842372,0.9096640750,0.9008821367
6,35387367,35441406, 54040,-,rgs5a,ENSDARG00000002644,  2, 8.137959e+00,0.8399704176,0.8333333333,0.8426724138,0.9515791476,0.9380165289,0.8820747521
20,31745949,31907968,162020,-,stxbp5a,ENSDARG00000002656, 12, 3.947615e+00,0.5030826911,0.4834104938,0.5534869976,0.5637385620,0.5848483868,0.5009405153
17,10746366,10766679, 20314,+,ATG14,ENSDARG00000002670, 30, 2.070378e-01,0.6446654422,0.6284393658,0.6337562938,0.6430856239,0.6396408979,0.6380119317
7,24830576,24840857, 10282,-,fam113,ENSDARG00000002685,  4,-5.458112e+00,0.6400375940,0.6107594937,0.5749259798,0.4868729341,0.5332954545,0.6482237888
19, 5106226, 5137345, 31120,-,gnb3b,ENSDARG00000002696, 17, 2.099666e+00,0.9178328036,0.9508186180,0.8662541341,0.9553017147,0.9227676630,0.9437656164
7,13754215,13782279, 28065,+,rasl12,ENSDARG00000002701,  4,-3.998181e-01,0.9391891892,0.9807692308,0.9615384615,0.9535237678,0.9659277504,0.9386564626
22,36673312,36692751, 19440,-,ncl,ENSDARG00000002710,  6,-7.142569e+00,0.9019607843,0.8963408120,0.8862679956,0.8464906878,0.8137503006,0.8004358723
18, 7037349, 7058760, 21412,-,utp15,ENSDARG00000002720, 23, 1.324287e+00,0.9337033409,0.9500485322,0.9240448633,0.9540318499,0.9362175557,0.9631980818
19,47191005,47278297, 87293,-,sdc2,ENSDARG00000002731, 23, 1.684099e+00,0.4147696439,0.4126784653,0.4805682980,0.4529472292,0.4584445647,0.4359817526
20,18990679,18998022,  7344,+,tdh,ENSDARG00000002745,  2, 5.061983e+00,0.9200000000,0.8804347826,0.8378378378,0.9583333333,0.9375000000,0.9016393443
19,  388298,  417381, 29084,+,sema6d,ENSDARG00000002748,  6, 3.433332e+00,0.9384152432,0.9176544966,0.8921788088,0.9387376591,0.9496519650,0.9439372756
11,25042082,25063586, 21505,+,phf20a,ENSDARG00000002750,  2,-4.465880e-01,0.9666666667,0.8897959184,1.0000000000,0.9705882353,0.9131944444,0.9195918367
25,30440389,30454772, 14384,+,pdcd2l,ENSDARG00000002754,  5, 3.824789e+00,0.8727272727,0.9172413793,0.8817042607,0.9189473684,0.9794736842,0.9122529644
6,52637308,52663824, 26517,-,gdf5,ENSDARG00000002760, 22,-6.248426e-01,0.1616723581,0.1257943484,0.1267463597,0.1316255320,0.1313050808,0.1293830253
5,28045764,28111416, 65653,-,si:ch211-48m9.1,ENSDARG00000002771,  3,-2.632992e-01,0.0166666667,0.0151515152,0.0000000000,0.0074074074,0.0000000000,0.0096618357
18,20223961,20257511, 33551,+,tle3a,ENSDARG00000002787,  7,-3.900191e+00,0.8266178266,0.8142146411,0.8546393557,0.7942209351,0.7633928571,0.7856349144
1, 1710140, 1793371, 83232,+,atp1a1a.1,ENSDARG00000002791, 31, 5.102828e+00,0.6699500815,0.7040938519,0.6866813994,0.7802342436,0.6845232384,0.7455288978
5,30502249,30518646, 16398,-,arcn1a,ENSDARG00000002792,  2, 1.360451e+01,0.8333333333,0.8030303030,0.8642533937,0.9583333333,1.0000000000,0.9365942029
15, 6838039, 6865317, 27279,-,meis3,ENSDARG00000002795, 14, 3.844955e+00,0.8602883772,0.7929223817,0.7731963897,0.8623768167,0.8650260668,0.8607225873
3, 3691417, 3695256,  3840,+,BX908804.1,ENSDARG00000002797,  1,-2.954668e+00,0.8985507246,0.9629629630,1.0000000000,0.9230769231,0.8888888889,0.8750000000
18, 5848837, 5859484, 10648,+,cog8,ENSDARG00000002798, 11, 1.035397e+00,0.9583264915,0.9361441291,0.9204192421,0.9475911627,0.9368256691,0.9520050080
5,51441009,51581775,140767,+,rasgrf2b,ENSDARG00000002816, 10,-1.895082e+00,0.9112103175,0.8838355267,0.9318181818,0.8548809524,0.8830952381,0.9084644522
5,24532401,24545526, 13126,-,trmt2a,ENSDARG00000002830,  4, 4.555811e-01,0.2329545455,0.2216346154,0.2229729730,0.2260273973,0.2386546724,0.2267579446
15,35951888,36057401,105514,-,col4a4,ENSDARG00000002831,  4, 4.863225e+00,0.9317505411,0.8880699701,0.8572368960,0.9644925857,0.9224684736,0.9152983032
1,44651727,44706261, 54535,-,si:dkey-28b4.8,ENSDARG00000002840, 11, 5.566779e-01,0.5643939394,0.5838091917,0.5854189670,0.5997781735,0.5634754773,0.5775374791
20,31002188,31069306, 67119,-,fndc1,ENSDARG00000002847,  2,-1.891447e+00,0.9444444444,0.9087500000,0.9054054054,0.9330168776,0.8963210702,0.8652985075
3,52647144,52663242, 16099,-,zgc:113210,ENSDARG00000002872,  3,-5.356197e-01,0.8518518519,0.9275362319,1.0000000000,0.9803921569,0.8908382066,0.9393939394
20,39221235,39259880, 38646,+,reps1,ENSDARG00000002877,  4, 7.090403e+00,0.6743421053,0.8253803681,0.7279761905,0.7631578947,0.8564814815,0.8606849303
19,40377874,40686675,308802,+,vps50,ENSDARG00000002880, 96, 5.771868e-04,0.9204098489,0.9206857710,0.9268474913,0.9154774153,0.9136253624,0.9455380171
20,29229556,29269362, 39807,+,aven,ENSDARG00000002894,  9,-2.278778e+00,0.9696969697,0.9431658167,0.9537918871,0.9517973856,0.9350308642,0.9213060369
11, 2616816, 2634747, 17932,-,si:ch211-160o17.2,ENSDARG00000002897, 11, 2.160959e+00,0.6348755411,0.6039833058,0.6351689977,0.6711548947,0.5768837644,0.6915890745
22,17657612,17690873, 33262,-,tjp3,ENSDARG00000002909, 11, 3.152727e+00,0.8874794546,0.8229627981,0.9148227922,0.9301615664,0.9219665770,0.8870354613
11,24798156,24815193, 17038,+,adipor1a,ENSDARG00000002912,  6, 1.300771e+00,0.9334753945,0.9499871474,0.9536570184,0.9399513569,0.9658849281,0.9528815353
12,48419226,48469781, 50556,-,sec31b,ENSDARG00000002916, 30, 1.744548e+00,0.9163242415,0.9113875439,0.9037368418,0.9468036315,0.9252169316,0.9268700101
6,16029189,16034286,  5098,+,gbx2,ENSDARG00000002933, 22,-2.352678e-01,0.0099681021,0.0037807470,0.0137424137,0.0066661980,0.0059363397,0.0042454999
1,51473094,51525086, 51993,+,meis1a,ENSDARG00000002937, 16, 1.193759e+00,0.8613777942,0.8834624339,0.8902871453,0.8991244651,0.8623647251,0.9024720126
4,14969239,14979937, 10699,+,smo,ENSDARG00000002952,  3,-1.239905e-01,0.8888888889,0.9466173362,0.9666458203,0.9615384615,0.9615384615,0.9185606061
12, 4112401, 4145033, 32633,+,si:dkey-32n7.4,ENSDARG00000002956, 21, 1.565340e+00,0.9296924057,0.9223684217,0.9011410158,0.9380110261,0.9478861843,0.9228449571
12, 6160446, 6179894, 19449,-,a1cf,ENSDARG00000002968, 42,-1.169058e+00,0.9043571933,0.8783361017,0.8424343625,0.8540894420,0.8674535961,0.8771570872
25,20213964,20226584, 12621,+,tnnt2d,ENSDARG00000002988,  3, 2.278933e-01,0.7916666667,0.8384384384,0.8317460317,0.8068181818,0.7803921569,0.8867724868
21,21277159,21298995, 21837,+,itpkca,ENSDARG00000002994,  8,-1.465256e-01,0.0035954088,0.0000000000,0.0108747045,0.0007621951,0.0012346356,0.0064772168
12,25638480,25770232,131753,+,prkcea,ENSDARG00000003008, 11, 3.206429e+00,0.9577791615,0.9086647287,0.8515777520,0.9205896440,0.9629802357,0.9230295260
18,10296228,10300162,  3935,-,lrrc4.2,ENSDARG00000003020,  4, 1.258047e+00,0.9062500000,0.9090909091,0.9529211571,0.9367071882,0.8942307692,0.9650980392
7,51656099,51712015, 55917,-,hdac8,ENSDARG00000003021,  4, 1.550200e+00,0.9462732919,0.9384465437,0.9042483660,0.9419297816,0.9501327211,0.9394954778
21,40805336,40837069, 31734,-,limk1b,ENSDARG00000003022, 48, 1.326206e+00,0.9426304820,0.9338536453,0.9281340237,0.9553509811,0.9487681797,0.9249849141
16,29685557,29692212,  6656,-,scnm1,ENSDARG00000003027,  3, 1.056303e-01,0.0000000000,0.0072463768,0.0000000000,0.0111111111,0.0000000000,0.0053763441
20,54174978,54194130, 19153,-,CABZ01111496.1,ENSDARG00000003041, 50,-1.490867e-02,0.9254710947,0.9389227828,0.9475013694,0.9384245678,0.9361451416,0.9407384379
1,17747656,17805614, 57959,-,sorbs2a,ENSDARG00000003046,  5, 1.956337e+00,0.9592307692,0.9390068027,0.8722807018,0.9818181818,0.9321428571,0.9118618619
18,50433722,50526042, 92321,-,cd276,ENSDARG00000003061, 12, 2.661688e+00,0.6832233321,0.7118188333,0.6882071833,0.7284394743,0.7164273433,0.6968524803
2,23806640,23820280, 13641,+,gorasp1a,ENSDARG00000003068,  6, 3.878914e+00,0.9335323383,0.9370932540,0.8957385502,0.9689415370,0.9553001277,0.9511969729
20,27114874,27192393, 77520,-,btbd7,ENSDARG00000003069,  6, 2.372677e+00,0.7774231678,0.7924519986,0.7830818796,0.8049956785,0.8294751961,0.8075170879
6,55030439,55082533, 52095,+,mybphb,ENSDARG00000003081, 50,-4.072829e-01,0.4347206140,0.4158199505,0.4274179363,0.4202808784,0.4278422984,0.4106914250
25,34885999,34911606, 25608,+,spire2,ENSDARG00000003084, 20, 6.871164e-01,0.1978268383,0.1845511478,0.1891608840,0.2005654339,0.2006840355,0.1904339858
22,22258210,22274393, 16184,+,ubxn6,ENSDARG00000003087,  6, 5.417854e-01,0.9163398693,0.9090208630,0.9393939394,0.9457790556,0.9065572977,0.9142782270
8,28305213,28344487, 39275,-,kdm5bb,ENSDARG00000003098, 17,-1.106327e+00,0.2941176471,0.2987103295,0.3000904977,0.2960151803,0.2831725872,0.2842168919
9,35841732,35865528, 23797,+,rcan1a,ENSDARG00000003109,  4,-7.305892e+00,0.2750000000,0.0250791139,0.0750000000,0.0208333333,0.0000000000,0.0000000000
23,25946448,25978656, 32209,-,ada,ENSDARG00000003113,  7, 8.285095e+00,0.8288382594,0.8970313029,0.9149659864,0.9641092827,0.9698944074,0.9619467317
1,30585140,30691004,105865,-,dachc,ENSDARG00000003142, 22,-5.645375e-01,0.0467478213,0.0458792235,0.0713229860,0.0482722407,0.0443302387,0.0470082178
13,17700522,17708031,  7510,+,si:dkey-27m7.4,ENSDARG00000003146,  2,-3.576432e-01,0.0000000000,0.0102040816,0.0357142857,0.0000000000,0.0000000000,0.0254237288
21,45341786,45351548,  9763,-,skp1,ENSDARG00000003151, 11, 3.918515e+00,0.9491108122,0.8895811121,0.8964660876,0.9696467797,0.9644638460,0.9494297040
18,22721551,22737002, 15452,-,nudt21,ENSDARG00000003153,  2,-6.158874e-01,0.0000000000,0.0000000000,0.0526315789,0.0000000000,0.0227272727,0.0098039216
10, 8034688, 8043948,  9261,-,nfkbil1,ENSDARG00000003157,  6, 2.091113e+00,0.9559294872,0.9180128894,0.9632936508,0.9078313662,0.9682539683,0.9912280702
11, 6113621, 6134583, 20963,+,nr2f6b,ENSDARG00000003165, 15, 1.425736e+00,0.9386165190,0.9155393208,0.8948148666,0.9359365876,0.9406034483,0.9101763519
11,18871113,19091767,220655,+,magi1b,ENSDARG00000003169, 30, 2.503155e+00,0.6701087300,0.6339764353,0.6085371435,0.6522496211,0.6376143644,0.6729157121
22,37629034,37716627, 87594,+,psmd1,ENSDARG00000003189, 18,-2.425209e+00,0.9068197503,0.8349041982,0.8635720592,0.8225018623,0.8513556068,0.8401237511
19,20761108,20779351, 18244,-,ngly1,ENSDARG00000003205,  3, 1.553550e+00,0.9166666667,0.8069444444,0.9215686275,0.9540229885,0.9230769231,0.8529846336
23,34045413,34185019,139607,+,chchd6a,ENSDARG00000003206, 15, 2.197148e+00,0.8288888889,0.9214042708,0.8932800150,0.9469145821,0.9360429387,0.9033797566
19,44058557,44067581,  9025,-,mterf3,ENSDARG00000003207,  1, 4.159979e+00,0.9295774648,0.9180327869,0.8260869565,0.9074074074,1.0000000000,0.9285714286
18, 7281283, 7304547, 23265,+,ano2a,ENSDARG00000003210,  4, 4.117834e+00,0.1531862745,0.1224547511,0.1239229212,0.2441741357,0.0981532357,0.1057692308
14,46116834,46155077, 38244,+,naa15a,ENSDARG00000003213,  8,-2.343987e+00,0.4318910256,0.3479145854,0.3952380952,0.3712225275,0.3515625000,0.3325786350
13,24231327,24265682, 34356,-,urb2,ENSDARG00000003217,  4, 5.860474e-01,0.0147058824,0.0040322581,0.0000000000,0.0166666667,0.0000000000,0.0119687660
14,22455230,22464183,  8954,+,gdf9,ENSDARG00000003229,  9,-2.953650e+00,0.0350877193,0.0326621353,0.0443476390,0.0152053498,0.0038314176,0.0059022738
5,59089699,59113966, 24268,-,nup88,ENSDARG00000003235,  6,-2.547348e-01,0.9613330144,0.9454842933,0.9755569976,0.9525875295,0.9767195767,0.9434840426
2,43892368,43918874, 26507,+,gbp3,ENSDARG00000003244,  8,-1.164353e+01,0.7434210526,0.7451923077,0.6610314685,0.5997010802,0.5915667837,0.6437085058
23,29756603,29814667, 58065,-,pik3cd,ENSDARG00000003250, 12, 3.416103e+00,0.8377899827,0.8372109864,0.7950980392,0.8600787707,0.8474770219,0.8566999048
19, 6999170, 7007154,  7985,+,zbtb22b,ENSDARG00000003251,  4, 6.493326e-01,0.9539215686,0.9241924852,0.9422900579,0.9389204545,0.9663290514,0.9230519481
10, 7738540, 7758876, 20337,-,loxa,ENSDARG00000003259, 21, 1.006019e+00,0.1732991635,0.1855908243,0.1655605332,0.1859420585,0.1879397669,0.1885310143
7, 7509914, 7643941,134028,+,clcn3,ENSDARG00000003269, 22,-2.537747e+00,0.9534213023,0.9303827391,0.9619862472,0.9303738348,0.9280111382,0.9071708591
3,13423935,13439817, 15883,-,dhps,ENSDARG00000003270, 10,-2.876835e+00,0.8346675422,0.8694547731,0.8633891079,0.8638526942,0.7736181184,0.8636789852
6, 9630523, 9648275, 17753,-,wdr12,ENSDARG00000003287,  3, 7.905625e+00,0.8867724868,0.8801948052,0.9047619048,0.9909909910,0.9494252874,0.9666666667
2, 1522721, 1571250, 48530,-,dab1b,ENSDARG00000003290, 86, 8.330251e-02,0.9445862202,0.9546290789,0.9487010921,0.9587986658,0.9469305046,0.9469869659
12, 1947593, 1953284,  5692,-,sox9a,ENSDARG00000003293, 10,-1.568601e-01,0.0982034069,0.0952616487,0.0894957983,0.0921552236,0.0967838350,0.0931869778
8,50322769,50348246, 25478,-,stc1,ENSDARG00000003303, 16, 1.048337e+00,0.2332478751,0.2165771728,0.2410714286,0.2413435101,0.2393941251,0.2257681676
16,38657475,38729606, 72132,+,emc2,ENSDARG00000003308,  3, 8.634793e-01,0.9083181542,0.9404040404,0.8611111111,0.9332651539,0.9267649527,0.9003743250
13,15180200,15226538, 46339,+,pank2,ENSDARG00000003311,  4, 3.934876e-01,0.4565674010,0.4543734230,0.4703846154,0.4677419355,0.4565562613,0.4778506973
19,33091395,33137720, 46326,+,fam91a1,ENSDARG00000003320,  1,-4.709507e+00,0.7500000000,0.9148936170,0.9459459459,0.6153846154,0.8571428571,0.9318181818
6,21393051,21455822, 62772,+,cacng5a,ENSDARG00000003326, 55, 3.143795e+00,0.9057902347,0.9193693768,0.8669876644,0.9451391739,0.9289397700,0.9287866027
21,30744348,30765533, 21186,+,trpc2b,ENSDARG00000003344, 13,-1.056267e+00,0.9220167653,0.9249244296,0.9378921781,0.9125933326,0.9403472007,0.9092739826
22,38035530,38045244,  9715,+,commd2,ENSDARG00000003373,  2, 1.364452e+01,0.7980769231,0.7001424501,0.8521303258,0.9603921569,0.8973684211,0.8768768769
2,10287133,10340813, 53681,-,gng12a,ENSDARG00000003375,  7, 1.039715e+00,0.9742647059,0.9404270448,0.9503658422,0.9826007326,0.9571428571,0.9503809447
17,15386479,15410985, 24507,+,si:ch211-266g18.6,ENSDARG00000003381,  6, 3.466874e+00,0.9011329511,0.8640001894,0.9330055909,0.9647382030,0.9035198090,0.9474548440
2, 5709424, 5725786, 16363,-,cwc25,ENSDARG00000003382, 23, 5.312722e+00,0.8582604160,0.9448210628,0.9264786338,0.9601359287,0.9453274893,0.9234849742
23,27495091,27508161, 13071,-,asb8,ENSDARG00000003383,  6, 9.135239e+00,0.8093484439,0.8520801092,0.8805097680,0.9386172713,0.9591004318,0.9384987074
15,36052864,36112794, 59931,+,col4a3,ENSDARG00000003395,  3,-7.829294e-02,0.9722222222,0.8950701040,0.8962962963,0.9166666667,0.9047619048,0.8991628615
5,21295747,21526251,230505,-,tenm1,ENSDARG00000003403, 30, 2.945421e+00,0.8535843579,0.8599968040,0.8924323422,0.9053702057,0.8986586687,0.8998396865
17,42565998,42570498,  4501,-,foxa2,ENSDARG00000003411,  5,-1.558300e+00,0.0000000000,0.0319140990,0.0166666667,0.0117647059,0.0050000000,0.0027397260
18,40486457,40511006, 24550,-,chrna5,ENSDARG00000003420,  4,-3.305225e-01,0.9370471014,0.9186046512,0.9852941176,1.0000000000,0.9069264069,0.9472117794
9,12468500,12577776,109277,-,igf2bp2a,ENSDARG00000003421, 13, 2.074539e+00,0.7835554934,0.7365869395,0.7624847550,0.7734666555,0.7952389168,0.7879066724
10, 5017216, 5026520,  9305,-,hnrnpdl,ENSDARG00000003429,  1, 1.639344e+00,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0250000000
13,31536709,31546365,  9657,-,dhrs7,ENSDARG00000003444,  3,-1.027592e+00,0.0107526882,0.0083333333,0.0128205128,0.0000000000,0.0000000000,0.0000000000
22,10516332,10541180, 24849,-,ippk,ENSDARG00000003446, 13, 6.818350e-01,0.9175020304,0.9040841637,0.9430915585,0.9144959398,0.9202247028,0.9318307636
13, 4503079, 4620715,117637,+,pde10a,ENSDARG00000003449, 24,-4.635301e+00,0.4601061699,0.4600610664,0.4428254085,0.4059021207,0.4082729789,0.4170717091
21, 1645990, 1670264, 24275,+,fech,ENSDARG00000003462, 11,-4.860383e-01,0.8336021277,0.7855116243,0.7679729691,0.7854584767,0.7898695845,0.7933158505
3,30888126,30911487, 23362,-,ppp1caa,ENSDARG00000003486,  1, 4.195804e+00,0.9425287356,0.9390243902,0.9230769231,0.9696969697,0.9733333333,0.9873417722
18,17535311,17580522, 45212,+,nup93,ENSDARG00000003487,  4, 2.231672e+00,0.7954545455,0.9069542947,0.7621757095,0.8957219251,0.8643375681,0.8789371548
7,34317401,34415398, 97998,-,madd,ENSDARG00000003495, 15, 1.337271e+00,0.8173761603,0.8444284508,0.8044621922,0.8259705635,0.8660236289,0.8363016905
